user_id,start_date,age_group,instrument,country,skill_level,churn,day_1_retention,day_7_retention,day_30_retention,premium_conversion,lessons_completed
AUG00320,2024-08-01,35-54,Guitar,Germany,Beginner,0,0,0,0,0,4
AUG00321,2024-08-01,55+,Voice,United Kingdom,Beginner,0,0,0,0,0,4
AUG00322,2024-08-01,18-34,Guitar,New Zealand,Intermediate,0,0,0,0,0,3
AUG00323,2024-08-01,18-34,Ukulele,Norway,Beginner,0,0,0,0,0,5
AUG00324,2024-08-01,35-54,Guitar,United States,Advanced,0,0,0,0,0,13
AUG00325,2024-08-01,55+,Guitar,United States,Advanced,0,0,0,0,1,6
AUG00326,2024-08-01,55+,Ukulele,United States,Beginner,1,1,1,1,0,5
AUG00327,2024-08-01,18-34,Guitar,Suriname,Beginner,0,0,0,0,0,5
AUG00328,2024-08-01,18-34,Piano,Australia,Intermediate,0,0,0,0,0,8
AUG00329,2024-08-01,35-54,Guitar,Sweden,Beginner,1,0,0,0,0,7
AUG00330,2024-08-01,35-54,Voice,Norway,Beginner,0,0,0,0,0,4
AUG00331,2024-08-01,18-34,Guitar,United States,Beginner,0,0,0,0,0,2
AUG00332,2024-08-01,18-34,Guitar,Mexico,Beginner,0,0,0,0,0,9
AUG00333,2024-08-01,35-54,Piano,United Kingdom,Intermediate,0,0,0,0,0,0
AUG00334,2024-08-01,35-54,Guitar,Brazil,Beginner,1,0,0,0,0,5
AUG00335,2024-08-01,18-34,Guitar,Sweden,Beginner,0,1,1,0,0,3
AUG00336,2024-08-01,18-34,Voice,Mexico,Intermediate,0,0,0,0,0,4
AUG00337,2024-08-01,18-34,Guitar,United States,Advanced,1,1,0,0,0,15
AUG00338,2024-08-01,18-34,Guitar,Italy,Intermediate,0,1,0,0,0,6
AUG00339,2024-08-01,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG00340,2024-08-01,18-34,Ukulele,Palau,Beginner,1,0,0,0,1,6
AUG00341,2024-08-01,35-54,Guitar,Netherlands,Intermediate,0,0,0,0,0,9
AUG00342,2024-08-01,35-54,Bass,New Zealand,Beginner,0,0,0,0,0,3
AUG00343,2024-08-01,55+,Guitar,Germany,Beginner,0,0,0,0,0,8
AUG00344,2024-08-01,35-54,Guitar,Sweden,Intermediate,0,0,0,0,0,9
AUG00345,2024-08-01,18-34,Guitar,Australia,Beginner,0,0,0,0,0,2
AUG00346,2024-08-01,18-34,Ukulele,United States,Beginner,1,0,0,0,0,5
AUG00347,2024-08-01,35-54,Guitar,New Zealand,Intermediate,0,1,1,1,0,6
AUG00348,2024-08-01,35-54,Bass,Barbados,Beginner,0,1,1,0,1,6
AUG00349,2024-08-01,18-34,Guitar,Guyana,Beginner,0,0,0,0,0,2
AUG00350,2024-08-01,35-54,Voice,Spain,Beginner,0,0,0,0,0,3
AUG00351,2024-08-01,18-34,Guitar,Finland,Beginner,0,0,0,0,0,8
AUG00352,2024-08-01,55+,Guitar,United States,Intermediate,1,1,1,1,0,9
AUG00353,2024-08-01,35-54,Ukulele,New Zealand,Intermediate,0,0,0,0,0,0
AUG00354,2024-08-01,18-34,Guitar,New Zealand,Beginner,1,0,0,0,0,2
AUG00355,2024-08-01,35-54,Guitar,Australia,Beginner,0,0,0,0,0,2
AUG00356,2024-08-01,55+,Bass,New Zealand,Beginner,0,0,0,0,0,4
AUG00357,2024-08-01,35-54,Guitar,Norway,Beginner,0,0,0,0,0,4
AUG00358,2024-08-01,18-34,Bass,Brazil,Beginner,0,0,0,0,0,5
AUG00359,2024-08-01,35-54,Guitar,Australia,Intermediate,0,0,0,0,0,4
AUG00360,2024-08-01,18-34,Voice,Norway,Beginner,0,0,0,0,0,4
AUG00361,2024-08-01,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,0
AUG00362,2024-08-01,18-34,Piano,Netherlands,Intermediate,0,0,0,0,0,2
AUG00363,2024-08-01,35-54,Piano,Germany,Beginner,0,1,0,0,0,2
AUG00364,2024-08-01,18-34,Piano,United States,Beginner,0,0,0,0,0,6
AUG00365,2024-08-01,35-54,Bass,France,Beginner,1,0,0,0,0,7
AUG00366,2024-08-01,18-34,Guitar,France,Beginner,0,0,0,0,0,1
AUG00367,2024-08-01,18-34,Ukulele,Germany,Intermediate,0,0,0,0,0,5
AUG00368,2024-08-01,35-54,Guitar,United States,Beginner,0,1,1,0,0,5
AUG00369,2024-08-01,35-54,Bass,United Kingdom,Beginner,0,0,0,0,0,2
AUG00370,2024-08-01,18-34,Voice,Norway,Advanced,0,0,0,0,0,7
AUG00371,2024-08-01,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,2
AUG00372,2024-08-01,35-54,Piano,United States,Beginner,0,0,0,0,0,5
AUG00373,2024-08-01,18-34,Guitar,Germany,Intermediate,0,0,0,0,0,5
AUG00374,2024-08-01,18-34,Piano,United States,Beginner,1,0,0,0,0,7
AUG00375,2024-08-01,18-34,Guitar,France,Beginner,0,0,0,0,0,5
AUG00376,2024-08-01,35-54,Piano,Brazil,Intermediate,0,0,0,0,0,7
AUG00377,2024-08-01,35-54,Guitar,United States,Beginner,0,0,0,0,0,0
AUG00378,2024-08-01,35-54,Guitar,Netherlands,Beginner,0,0,0,0,0,29
AUG00379,2024-08-01,18-34,Guitar,United States,Beginner,0,1,0,0,0,0
AUG00380,2024-08-01,18-34,Piano,Australia,Beginner,0,0,0,0,0,7
AUG00381,2024-08-01,35-54,Guitar,Spain,Beginner,0,0,0,0,0,6
AUG00382,2024-08-01,18-34,Guitar,United States,Advanced,0,1,0,0,0,9
AUG00383,2024-08-01,35-54,Guitar,Brazil,Beginner,0,1,0,0,0,7
AUG00384,2024-08-01,35-54,Guitar,Ireland,Beginner,0,0,0,0,0,1
AUG00385,2024-08-01,35-54,Bass,Norway,Beginner,0,0,0,0,0,0
AUG00386,2024-08-01,35-54,Voice,Italy,Advanced,0,1,0,0,0,11
AUG00387,2024-08-01,18-34,Piano,Sweden,Beginner,0,1,0,0,0,5
AUG00388,2024-08-01,35-54,Voice,Canada,Intermediate,0,0,0,0,0,6
AUG00389,2024-08-01,18-34,Guitar,Australia,Beginner,0,0,0,0,0,6
AUG00390,2024-08-01,18-34,Piano,Norway,Intermediate,0,0,0,0,0,8
AUG00391,2024-08-01,35-54,Guitar,Sweden,Beginner,0,0,0,0,0,4
AUG00392,2024-08-01,35-54,Guitar,Norway,Advanced,0,0,0,0,0,8
AUG00393,2024-08-01,35-54,Ukulele,Australia,Beginner,0,0,0,0,0,9
AUG00394,2024-08-01,18-34,Piano,Canada,Advanced,0,0,0,0,0,0
AUG00395,2024-08-01,18-34,Piano,France,Intermediate,1,0,0,0,0,0
AUG00396,2024-08-01,55+,Guitar,United Kingdom,Intermediate,0,0,0,0,0,10
AUG00397,2024-08-01,18-34,Voice,United States,Beginner,0,0,0,0,0,4
AUG00398,2024-08-01,35-54,Ukulele,Germany,Intermediate,1,0,0,0,0,9
AUG00399,2024-08-01,35-54,Voice,Australia,Intermediate,0,1,0,0,0,5
AUG00400,2024-08-01,18-34,Ukulele,France,Advanced,1,0,0,0,0,2
AUG00401,2024-08-01,18-34,Ukulele,United States,Beginner,0,1,1,0,0,7
AUG00402,2024-08-01,18-34,Piano,Italy,Intermediate,0,0,0,0,0,3
AUG00403,2024-08-01,18-34,Ukulele,Norway,Beginner,0,0,0,0,0,6
AUG00404,2024-08-01,18-34,Bass,Finland,Beginner,0,0,0,0,0,5
AUG00405,2024-08-01,35-54,Ukulele,United Kingdom,Beginner,0,0,0,0,0,3
AUG00406,2024-08-01,35-54,Piano,Argentina,Intermediate,0,0,0,0,0,8
AUG00407,2024-08-01,18-34,Piano,Tuvalu,Beginner,0,0,0,0,0,0
AUG00408,2024-08-01,55+,Bass,Italy,Intermediate,0,0,0,0,0,7
AUG00409,2024-08-01,35-54,Piano,Spain,Beginner,0,0,0,0,0,0
AUG00410,2024-08-01,18-34,Guitar,Brazil,Advanced,0,0,0,0,0,0
AUG00411,2024-08-01,35-54,Guitar,New Zealand,Beginner,0,0,0,0,0,5
AUG00412,2024-08-01,18-34,Piano,Netherlands,Beginner,0,0,0,0,0,6
AUG00413,2024-08-01,18-34,Guitar,Norway,Intermediate,0,1,0,0,0,5
AUG00414,2024-08-01,35-54,Piano,Ireland,Beginner,0,0,0,0,0,2
AUG00415,2024-08-01,35-54,Piano,New Zealand,Intermediate,0,1,0,0,0,4
AUG00416,2024-08-01,18-34,Guitar,New Zealand,Advanced,1,0,0,0,0,8
AUG00417,2024-08-01,18-34,Ukulele,Netherlands,Beginner,0,0,0,0,0,4
AUG00418,2024-08-01,18-34,Guitar,United States,Beginner,0,0,0,0,0,1
AUG00419,2024-08-01,18-34,Guitar,Mexico,Beginner,0,0,0,0,0,4
AUG00420,2024-08-01,35-54,Guitar,United Kingdom,Beginner,0,1,1,1,0,2
AUG00421,2024-08-01,18-34,Guitar,United States,Beginner,0,0,0,0,0,1
AUG00422,2024-08-01,35-54,Guitar,France,Beginner,0,0,0,0,0,5
AUG00423,2024-08-01,35-54,Guitar,Argentina,Beginner,0,0,0,0,0,5
AUG00424,2024-08-01,35-54,Ukulele,United States,Beginner,0,0,0,0,0,7
AUG00425,2024-08-01,18-34,Voice,Spain,Beginner,0,0,0,0,0,5
AUG00426,2024-08-01,35-54,Voice,Norway,Intermediate,0,0,0,0,0,9
AUG00427,2024-08-01,18-34,Piano,Germany,Beginner,0,1,1,0,0,44
AUG00428,2024-08-01,18-34,Guitar,Canada,Intermediate,0,1,1,0,0,11
AUG00429,2024-08-01,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,7
AUG00430,2024-08-01,18-34,Piano,Ireland,Beginner,0,0,0,0,0,3
AUG00431,2024-08-01,35-54,Guitar,Finland,Beginner,0,0,0,0,0,5
AUG00432,2024-08-01,35-54,Guitar,United Kingdom,Beginner,1,0,0,0,0,7
AUG00433,2024-08-01,18-34,Piano,Germany,Intermediate,0,0,0,0,0,5
AUG00434,2024-08-01,18-34,Guitar,Australia,Beginner,0,1,1,0,0,5
AUG00435,2024-08-01,18-34,Piano,Germany,Beginner,1,1,1,0,0,4
AUG00436,2024-08-01,35-54,Guitar,Italy,Intermediate,0,1,1,0,0,7
AUG00437,2024-08-01,35-54,Ukulele,Germany,Intermediate,0,1,0,0,0,5
AUG00438,2024-08-01,18-34,Guitar,Seychelles,Beginner,1,1,0,1,0,34
AUG00439,2024-08-01,18-34,Guitar,New Zealand,Intermediate,0,0,0,0,0,1
AUG00440,2024-08-01,18-34,Ukulele,New Zealand,Beginner,0,0,0,0,0,4
AUG00441,2024-08-01,35-54,Ukulele,Norway,Beginner,1,0,0,0,0,3
AUG00442,2024-08-01,35-54,Guitar,United Kingdom,Beginner,0,1,0,0,0,3
AUG00443,2024-08-01,18-34,Guitar,Sweden,Advanced,0,0,0,0,0,8
AUG00444,2024-08-01,18-34,Ukulele,Mexico,Beginner,0,0,0,0,0,1
AUG00445,2024-08-01,18-34,Piano,Canada,Beginner,0,0,0,0,0,4
AUG00446,2024-08-01,18-34,Guitar,New Zealand,Intermediate,0,0,0,0,0,8
AUG00447,2024-08-01,18-34,Guitar,United States,Beginner,0,0,0,0,0,6
AUG00448,2024-08-01,18-34,Guitar,France,Beginner,0,0,0,0,0,1
AUG00449,2024-08-01,18-34,Guitar,Norway,Beginner,0,0,0,0,0,5
AUG00450,2024-08-01,18-34,Piano,Spain,Beginner,0,0,0,0,0,1
AUG00451,2024-08-01,18-34,Voice,Germany,Beginner,0,0,0,0,0,10
AUG00452,2024-08-01,18-34,Guitar,Australia,Beginner,0,0,0,0,0,7
AUG00453,2024-08-01,18-34,Guitar,Belize,Beginner,0,0,0,0,0,3
AUG00454,2024-08-01,35-54,Ukulele,United Kingdom,Beginner,0,0,0,0,0,3
AUG00455,2024-08-01,18-34,Guitar,Finland,Intermediate,0,0,0,0,0,11
AUG00456,2024-08-01,18-34,Guitar,Ireland,Beginner,0,0,0,0,0,2
AUG00457,2024-08-01,35-54,Guitar,France,Advanced,0,0,0,0,0,4
AUG00458,2024-08-01,18-34,Guitar,France,Beginner,0,0,0,0,0,5
AUG00459,2024-08-01,18-34,Guitar,Sweden,Intermediate,0,0,0,0,0,9
AUG00460,2024-08-01,35-54,Guitar,Italy,Beginner,0,1,0,0,0,7
AUG00461,2024-08-01,18-34,Piano,United States,Advanced,0,0,0,0,0,6
AUG00462,2024-08-01,35-54,Guitar,New Zealand,Advanced,1,1,1,1,0,20
AUG00463,2024-08-01,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,4
AUG00464,2024-08-01,18-34,Bass,Australia,Beginner,0,0,0,0,0,4
AUG00465,2024-08-01,18-34,Piano,Germany,Intermediate,0,0,0,0,0,8
AUG00466,2024-08-01,18-34,Guitar,Italy,Beginner,0,0,0,0,0,4
AUG00467,2024-08-01,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,3
AUG00468,2024-08-01,18-34,Guitar,Australia,Beginner,1,0,0,0,0,8
AUG00469,2024-08-01,35-54,Voice,Netherlands,Beginner,1,0,0,0,0,4
AUG00470,2024-08-01,35-54,Guitar,Australia,Intermediate,0,0,0,0,0,3
AUG00471,2024-08-01,35-54,Ukulele,United Kingdom,Beginner,0,1,0,0,0,4
AUG00472,2024-08-01,18-34,Guitar,Australia,Intermediate,0,0,0,0,0,4
AUG00473,2024-08-01,18-34,Ukulele,Australia,Intermediate,0,0,0,0,0,3
AUG00474,2024-08-01,18-34,Guitar,Netherlands,Advanced,1,1,1,0,0,11
AUG00475,2024-08-01,35-54,Guitar,Finland,Advanced,0,0,0,0,0,9
AUG00476,2024-08-01,35-54,Ukulele,United Kingdom,Beginner,0,1,0,0,0,4
AUG00477,2024-08-01,35-54,Voice,Germany,Beginner,0,0,0,0,0,3
AUG00478,2024-08-01,18-34,Guitar,Germany,Beginner,1,0,0,0,0,0
AUG00479,2024-08-01,18-34,Guitar,Brazil,Intermediate,0,0,0,0,0,0
AUG00480,2024-08-01,35-54,Voice,Ireland,Intermediate,1,0,0,0,0,10
AUG00481,2024-08-01,35-54,Guitar,South Africa,Beginner,0,0,0,0,0,3
AUG00482,2024-08-01,35-54,Guitar,Italy,Intermediate,0,0,0,0,0,3
AUG00483,2024-08-01,18-34,Guitar,Argentina,Intermediate,0,0,0,0,0,5
AUG00484,2024-08-01,35-54,Guitar,United Kingdom,Intermediate,0,1,1,0,0,8
AUG00485,2024-08-01,35-54,Guitar,United Kingdom,Intermediate,0,0,0,0,0,2
AUG00486,2024-08-01,18-34,Piano,United Kingdom,Advanced,0,0,0,0,0,0
AUG00487,2024-08-01,18-34,Guitar,Canada,Beginner,0,0,0,0,0,4
AUG00488,2024-08-01,35-54,Ukulele,United Kingdom,Advanced,0,0,0,0,0,14
AUG00489,2024-08-01,35-54,Guitar,United States,Intermediate,0,1,0,0,0,9
AUG00490,2024-08-01,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,0
AUG00491,2024-08-01,35-54,Piano,United States,Advanced,0,1,1,1,0,11
AUG00492,2024-08-01,35-54,Voice,Argentina,Beginner,0,0,0,0,0,5
AUG00493,2024-08-01,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,4
AUG00494,2024-08-01,18-34,Guitar,Finland,Beginner,1,0,0,0,0,6
AUG00495,2024-08-01,18-34,Guitar,United States,Advanced,0,0,0,0,0,11
AUG00496,2024-08-01,18-34,Guitar,United Kingdom,Beginner,1,0,0,0,0,2
AUG00497,2024-08-01,35-54,Ukulele,France,Beginner,0,0,0,0,0,7
AUG00498,2024-08-01,35-54,Piano,Canada,Intermediate,0,1,0,0,0,3
AUG00499,2024-08-01,35-54,Piano,Norway,Beginner,0,0,0,0,0,3
AUG00500,2024-08-01,35-54,Piano,Paraguay,Intermediate,0,1,1,0,0,7
AUG00501,2024-08-01,18-34,Ukulele,Germany,Advanced,0,0,0,0,0,7
AUG00502,2024-08-01,55+,Guitar,United Kingdom,Beginner,0,0,0,0,0,0
AUG00503,2024-08-01,35-54,Guitar,France,Beginner,0,0,0,0,0,15
AUG00504,2024-08-01,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,4
AUG00505,2024-08-01,35-54,Ukulele,Argentina,Beginner,0,0,0,0,0,6
AUG00506,2024-08-01,18-34,Piano,Norway,Beginner,0,0,0,0,0,3
AUG00507,2024-08-01,18-34,Guitar,Germany,Beginner,0,0,0,0,0,40
AUG00508,2024-08-01,18-34,Guitar,Argentina,Intermediate,0,0,0,0,0,1
AUG00509,2024-08-01,18-34,Piano,Spain,Beginner,0,1,0,0,0,6
AUG00510,2024-08-01,35-54,Guitar,United States,Beginner,1,1,1,0,0,4
AUG00511,2024-08-01,18-34,Guitar,United States,Beginner,1,0,0,0,0,6
AUG00512,2024-08-01,35-54,Guitar,New Zealand,Beginner,0,1,1,1,0,1
AUG00513,2024-08-01,18-34,Piano,Spain,Beginner,0,0,0,0,0,9
AUG00514,2024-08-01,55+,Guitar,New Zealand,Intermediate,0,0,0,0,0,10
AUG00515,2024-08-01,Under 18,Guitar,Spain,Intermediate,0,0,0,0,0,9
AUG00516,2024-08-01,35-54,Guitar,Australia,Beginner,0,1,1,0,0,8
AUG00517,2024-08-01,35-54,Piano,Canada,Beginner,0,0,0,0,0,2
AUG00518,2024-08-01,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,5
AUG00519,2024-08-01,35-54,Guitar,New Zealand,Beginner,0,0,0,0,0,5
AUG00520,2024-08-01,18-34,Piano,Ireland,Beginner,1,0,0,0,0,6
AUG00521,2024-08-01,35-54,Guitar,New Zealand,Beginner,0,1,0,0,0,6
AUG00522,2024-08-01,18-34,Guitar,Mexico,Beginner,0,0,0,0,0,5
AUG00523,2024-08-01,18-34,Guitar,France,Advanced,0,0,0,0,0,14
AUG00524,2024-08-01,18-34,Voice,Argentina,Intermediate,1,0,0,0,0,12
AUG00525,2024-08-01,35-54,Ukulele,Finland,Intermediate,0,1,1,0,0,7
AUG00526,2024-08-01,18-34,Piano,New Zealand,Intermediate,0,0,0,0,0,7
AUG00527,2024-08-01,18-34,Guitar,Italy,Beginner,0,0,0,0,0,7
AUG00528,2024-08-01,18-34,Guitar,Ireland,Intermediate,0,0,0,0,0,4
AUG00529,2024-08-01,18-34,Guitar,Canada,Beginner,0,0,0,0,0,4
AUG00530,2024-08-01,18-34,Guitar,Finland,Beginner,0,0,0,0,0,5
AUG00531,2024-08-01,18-34,Voice,Australia,Beginner,0,0,0,0,0,7
AUG00532,2024-08-01,18-34,Piano,Netherlands,Advanced,0,0,0,0,0,13
AUG00533,2024-08-01,35-54,Guitar,New Zealand,Advanced,0,1,1,1,0,3
AUG00534,2024-08-01,18-34,Guitar,Finland,Advanced,1,0,0,0,0,16
AUG00535,2024-08-01,18-34,Piano,Spain,Beginner,1,1,1,1,0,8
AUG00536,2024-08-01,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG00537,2024-08-01,35-54,Bass,South Africa,Intermediate,0,0,0,0,0,1
AUG00538,2024-08-01,18-34,Piano,Ireland,Beginner,0,0,0,0,0,2
AUG00539,2024-08-01,55+,Voice,Ireland,Intermediate,0,0,0,0,0,15
AUG00540,2024-08-01,18-34,Piano,Canada,Beginner,1,0,0,0,0,9
AUG00541,2024-08-01,18-34,Voice,Norway,Intermediate,1,0,0,0,0,3
AUG00542,2024-08-01,35-54,Guitar,United States,Advanced,0,0,0,0,0,8
AUG00543,2024-08-01,35-54,Voice,United States,Beginner,0,0,0,0,1,5
AUG00544,2024-08-01,35-54,Guitar,United States,Beginner,1,0,0,0,0,7
AUG00545,2024-08-01,18-34,Piano,United Kingdom,Intermediate,0,0,0,0,0,2
AUG00546,2024-08-01,35-54,Guitar,Canada,Beginner,0,0,0,0,0,8
AUG00547,2024-08-01,18-34,Guitar,Netherlands,Advanced,0,0,0,0,0,3
AUG00548,2024-08-01,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG00549,2024-08-01,35-54,Voice,Finland,Advanced,0,0,0,0,0,4
AUG00550,2024-08-01,18-34,Guitar,Ireland,Beginner,0,0,0,0,0,3
AUG00551,2024-08-01,18-34,Voice,Australia,Beginner,0,0,0,0,0,3
AUG00552,2024-08-01,18-34,Guitar,Germany,Advanced,1,0,0,0,0,16
AUG00553,2024-08-01,35-54,Guitar,France,Intermediate,0,0,0,0,0,2
AUG00554,2024-08-01,18-34,Piano,Australia,Beginner,1,0,0,0,0,7
AUG00555,2024-08-01,35-54,Bass,Canada,Beginner,0,0,0,0,0,3
AUG00556,2024-08-01,18-34,Piano,Germany,Beginner,0,0,0,0,0,5
AUG00557,2024-08-01,35-54,Guitar,Germany,Beginner,0,1,1,0,0,7
AUG00558,2024-08-01,18-34,Piano,United States,Beginner,0,0,0,0,0,5
AUG00559,2024-08-01,18-34,Guitar,Brazil,Beginner,0,0,0,0,0,4
AUG00560,2024-08-01,35-54,Ukulele,Finland,Beginner,0,0,0,0,0,0
AUG00561,2024-08-01,55+,Bass,United Kingdom,Beginner,0,1,0,0,0,5
AUG00562,2024-08-01,35-54,Guitar,France,Beginner,0,0,0,0,0,1
AUG00563,2024-08-01,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,0
AUG00564,2024-08-01,18-34,Guitar,Norway,Beginner,0,0,0,0,0,2
AUG00565,2024-08-01,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,5
AUG00566,2024-08-01,18-34,Voice,United Kingdom,Beginner,0,1,0,0,0,6
AUG00567,2024-08-01,35-54,Voice,Canada,Beginner,0,0,0,0,0,9
AUG00568,2024-08-01,18-34,Guitar,Australia,Advanced,0,1,0,0,0,3
AUG00569,2024-08-01,18-34,Guitar,United States,Beginner,0,0,0,0,0,5
AUG00570,2024-08-01,35-54,Piano,United Kingdom,Beginner,0,0,0,0,0,6
AUG00571,2024-08-01,18-34,Guitar,Norway,Advanced,1,0,0,0,0,10
AUG00572,2024-08-01,18-34,Voice,Canada,Beginner,0,0,0,0,0,4
AUG00573,2024-08-01,35-54,Ukulele,United States,Beginner,0,0,0,0,0,2
AUG00574,2024-08-01,55+,Guitar,Norway,Beginner,0,1,1,0,0,3
AUG00575,2024-08-01,18-34,Guitar,Norway,Beginner,0,0,0,0,0,1
AUG00576,2024-08-01,35-54,Voice,Canada,Intermediate,0,0,0,0,0,7
AUG00577,2024-08-01,18-34,Guitar,United States,Advanced,0,1,0,0,0,7
AUG00578,2024-08-01,35-54,Guitar,Mexico,Beginner,0,0,0,0,0,5
AUG00579,2024-08-01,18-34,Guitar,Finland,Beginner,0,0,0,0,0,6
AUG00580,2024-08-01,18-34,Voice,Spain,Beginner,1,0,0,0,0,5
AUG00581,2024-08-01,18-34,Guitar,France,Advanced,0,0,0,0,0,11
AUG00582,2024-08-01,35-54,Guitar,United Kingdom,Advanced,0,0,0,0,0,5
AUG00583,2024-08-01,18-34,Guitar,Ireland,Beginner,0,0,0,0,0,6
AUG00584,2024-08-01,18-34,Guitar,Ireland,Beginner,0,0,0,0,0,6
AUG00585,2024-08-01,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,5
AUG00586,2024-08-01,35-54,Ukulele,Canada,Beginner,1,0,0,0,0,6
AUG00587,2024-08-01,35-54,Guitar,Germany,Beginner,0,0,0,0,0,2
AUG00588,2024-08-01,18-34,Piano,Australia,Intermediate,1,0,0,0,0,10
AUG00589,2024-08-01,18-34,Piano,Australia,Beginner,0,0,0,0,0,2
AUG00590,2024-08-01,18-34,Guitar,France,Intermediate,0,0,0,0,0,3
AUG00591,2024-08-01,18-34,Voice,United Kingdom,Beginner,1,0,0,0,0,2
AUG00592,2024-08-01,35-54,Voice,Finland,Beginner,0,0,0,0,0,6
AUG00593,2024-08-01,55+,Guitar,Norway,Beginner,0,0,0,0,0,6
AUG00594,2024-08-01,35-54,Ukulele,Norway,Intermediate,0,1,1,1,0,7
AUG00595,2024-08-01,18-34,Guitar,Canada,Beginner,0,0,0,0,0,5
AUG00596,2024-08-01,35-54,Voice,United Kingdom,Beginner,1,0,0,0,0,8
AUG00597,2024-08-01,55+,Voice,New Zealand,Beginner,0,0,0,0,0,6
AUG00598,2024-08-01,18-34,Bass,Germany,Beginner,0,1,0,0,0,5
AUG00599,2024-08-01,35-54,Guitar,Spain,Beginner,0,0,0,0,0,3
AUG00600,2024-08-01,18-34,Ukulele,Canada,Beginner,0,0,0,0,0,4
AUG00601,2024-08-01,35-54,Guitar,Canada,Advanced,0,0,0,0,0,12
AUG00602,2024-08-01,18-34,Piano,Netherlands,Intermediate,0,0,0,0,0,5
AUG00603,2024-08-01,18-34,Guitar,Suriname,Intermediate,1,1,1,0,0,2
AUG00604,2024-08-01,55+,Voice,United Kingdom,Beginner,0,0,0,0,0,1
AUG00605,2024-08-01,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,6
AUG00606,2024-08-01,18-34,Bass,Brazil,Intermediate,0,0,0,0,0,9
AUG00607,2024-08-01,35-54,Guitar,Italy,Advanced,0,0,0,0,0,9
AUG00608,2024-08-01,18-34,Piano,United States,Beginner,0,0,0,0,0,6
AUG00609,2024-08-01,18-34,Piano,United States,Beginner,0,1,0,0,0,4
AUG00610,2024-08-01,18-34,Guitar,Sweden,Intermediate,0,0,0,0,0,9
AUG00611,2024-08-01,18-34,Ukulele,United Kingdom,Beginner,0,1,0,0,0,2
AUG00612,2024-08-01,18-34,Guitar,Germany,Beginner,0,0,0,0,0,0
AUG00613,2024-08-01,35-54,Voice,United Kingdom,Intermediate,1,0,0,0,0,8
AUG00614,2024-08-01,18-34,Piano,Finland,Intermediate,0,1,0,0,0,5
AUG00615,2024-08-01,55+,Ukulele,Sweden,Beginner,0,0,0,0,0,8
AUG00616,2024-08-01,35-54,Piano,Argentina,Beginner,0,0,0,0,0,4
AUG00617,2024-08-01,18-34,Piano,Spain,Beginner,0,0,0,0,0,3
AUG00618,2024-08-01,18-34,Guitar,France,Beginner,0,0,0,0,0,3
AUG00619,2024-08-01,35-54,Piano,Spain,Intermediate,0,0,0,0,0,11
AUG00620,2024-08-01,18-34,Guitar,Finland,Advanced,0,1,1,1,0,6
AUG00621,2024-08-01,18-34,Bass,Germany,Beginner,0,0,0,0,0,3
AUG00622,2024-08-01,35-54,Piano,Norway,Beginner,0,0,0,0,0,1
AUG00623,2024-08-01,35-54,Piano,Italy,Beginner,0,0,0,0,0,5
AUG00624,2024-08-01,18-34,Guitar,Australia,Advanced,0,0,0,0,0,0
AUG00625,2024-08-01,18-34,Ukulele,Belize,Beginner,0,0,0,0,0,5
AUG00626,2024-08-01,35-54,Guitar,Norway,Beginner,0,0,0,0,0,0
AUG00627,2024-08-01,35-54,Guitar,Ireland,Intermediate,0,0,0,0,0,9
AUG00628,2024-08-01,35-54,Guitar,Spain,Beginner,0,0,0,0,0,3
AUG00629,2024-08-01,35-54,Guitar,Australia,Intermediate,0,1,0,0,0,8
AUG00630,2024-08-01,18-34,Guitar,France,Beginner,1,1,1,0,0,7
AUG00631,2024-08-01,35-54,Ukulele,Canada,Beginner,0,0,0,0,0,7
AUG00632,2024-08-01,18-34,Guitar,Italy,Beginner,0,0,0,0,0,4
AUG00633,2024-08-01,18-34,Ukulele,United States,Beginner,0,0,0,0,0,1
AUG00634,2024-08-01,35-54,Ukulele,United States,Beginner,0,0,0,0,0,6
AUG00635,2024-08-01,35-54,Guitar,Canada,Beginner,0,1,0,0,0,0
AUG00636,2024-08-01,35-54,Guitar,United States,Beginner,1,0,0,0,0,4
AUG00637,2024-08-01,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,3
AUG00638,2024-08-01,18-34,Ukulele,Germany,Intermediate,1,0,0,0,0,16
AUG00639,2024-08-01,18-34,Guitar,Norway,Beginner,0,0,0,0,0,8
